viaje_id,fecha_salida,fecha_llegada,chofer_id,vehiculo_id,n_paradas,km_ruta,carga_kg,capacidad_kg,t_est_min,t_real_min,duracion_min,peso_kg,otif,combustible_rd,viaticos_rd,mantenimiento_rd,costo_total,tipo,delta_t,ind_retraso,riesgo_cat,fill_rate,log_carga_kg,costo_km,hora_salida,dia_semana_num,es_fin_semana,mes,viajes_conductor,densidad_paradas,riesgo_num,ruta_Ruta-Este,ruta_Ruta-Norte,ruta_Ruta-Oeste,ruta_Ruta-Sur,franja_horaria_TARDE,franja_horaria_NOCHE
VJ-00473,2025-06-07 08:00:00,2025-06-07 09:14:46.948577148,CHF-001,VEH-003,7.0,34.4,1105.0,3500,75,75,74.7824762858,1105.0,1,922.0,359.0,132.0,1413.0,Camion Mediano,0,0,BAJO,0.3157142857142857,7.00850518208228,41.07558139534884,8,5,1,6,40,0.20348837209302326,0,1,0,0,0,0,0
VJ-00474,2025-06-07 16:00:00,2025-06-07 17:11:12.454784490,CHF-002,VEH-007,11.0,24.7,3164.0,3500,75,71,71.2075797415,3164.0,1,667.0,758.0,249.0,1674.0,Furgon,-4,0,BAJO,0.904,8.059908334578276,67.77327935222672,16,5,1,6,41,0.4453441295546559,0,1,0,0,0,1,0
VJ-00475,2025-06-08 00:00:00,2025-06-08 01:23:06.837801966,CHF-009,VEH-003,7.0,45.1,2935.0,5000,105,83,83.11396336610001,2935.0,1,1316.0,461.0,256.0,2033.0,Camion Mediano,-22,0,BAJO,0.587,7.984803389734406,45.07760532150776,0,6,1,6,34,0.15521064301552107,0,0,0,1,0,0,0
VJ-00476,2025-06-08 08:00:00,2025-06-08 09:16:51.443816304,CHF-010,VEH-002,6.0,42.9,1549.0,5000,105,77,76.8573969384,1549.0,1,1269.0,604.0,252.0,2125.0,Camion Mediano,-28,0,BAJO,0.3098,7.346010209913293,49.53379953379954,8,6,1,6,36,0.13986013986013987,0,0,0,1,0,0,0
VJ-00477,2025-06-08 16:00:00,2025-06-08 17:12:20.608958094,CHF-001,VEH-001,2.0,16.8,2236.0,5000,60,72,72.3434826349,2236.0,1,528.0,533.0,231.0,1292.0,Camion Mediano,12,0,BAJO,0.4472,7.71289096149013,76.9047619047619,16,6,1,6,41,0.11904761904761904,0,0,0,0,0,1,0
VJ-00478,2025-06-09 00:00:00,2025-06-09 01:23:40.971427206,CHF-007,VEH-002,8.0,39.0,923.0,4000,90,84,83.6828571201,923.0,1,1332.0,500.0,398.0,2230.0,Camion Mediano,-6,0,BAJO,0.23075,6.828712071641684,57.17948717948718,0,0,0,6,39,0.20512820512820512,0,0,1,0,0,0,0
VJ-00479,2025-06-09 08:00:00,2025-06-09 09:26:35.937295818,CHF-001,VEH-008,2.0,58.6,3417.0,3500,105,87,86.5989549303,3417.0,1,2023.0,566.0,246.0,2835.0,Furgon,-18,0,BAJO,0.9762857142857143,8.136810863675537,48.37883959044368,8,0,0,6,42,0.034129692832764506,0,0,0,1,0,0,0
VJ-00480,2025-06-09 16:00:00,2025-06-09 17:28:16.126748123,CHF-009,VEH-005,10.0,44.8,3209.0,3500,90,88,88.26877913538333,3209.0,1,1397.0,394.0,243.0,2034.0,Camion Liviano,-2,0,BAJO,0.9168571428571428,8.07402621612406,45.401785714285715,16,0,0,6,35,0.22321428571428573,0,0,1,0,0,1,0
VJ-00481,2025-06-10 00:00:00,2025-06-10 02:20:18.260365938,CHF-011,VEH-008,10.0,66.5,3266.0,5000,120,140,140.3043394323,3266.0,0,2070.0,794.0,227.0,3091.0,Furgon,20,1,MEDIO,0.6532,8.09162741160107,46.4812030075188,0,1,0,6,34,0.15037593984962405,1,0,0,0,1,0,0
VJ-00482,2025-06-10 08:00:00,2025-06-10 08:30:00.000000000,CHF-011,VEH-002,11.0,30.1,1496.0,5000,60,30,30.0,1496.0,1,851.0,709.0,120.0,1680.0,Camion Mediano,-30,0,BAJO,0.2992,7.311218384419629,55.81395348837209,8,1,0,6,35,0.3654485049833887,0,0,0,0,0,0,0
VJ-00483,2025-06-10 16:00:00,2025-06-10 17:33:03.630214902,CHF-008,VEH-003,4.0,63.9,1007.0,5000,120,93,93.0605035817,1007.0,1,2161.0,671.0,278.0,3110.0,Camion Mediano,-27,0,BAJO,0.2014,6.915723448631314,48.6697965571205,16,1,0,6,28,0.06259780907668232,0,0,0,0,1,1,0
VJ-00484,2025-06-11 00:00:00,2025-06-11 01:28:23.282642754,CHF-008,VEH-002,3.0,47.5,1135.0,3500,105,88,88.3880440459,1135.0,1,1413.0,534.0,168.0,2115.0,Camion Mediano,-17,0,BAJO,0.3242857142857143,7.035268599281097,44.526315789473685,0,2,0,6,29,0.06315789473684211,0,0,0,1,0,0,0
VJ-00485,2025-06-11 08:00:00,2025-06-11 09:41:18.073176060,CHF-012,VEH-004,4.0,40.6,770.0,6000,75,101,101.301219601,770.0,0,1037.0,376.0,291.0,1704.0,Camion Mediano,26,1,MEDIO,0.12833333333333333,6.647688373563329,41.970443349753694,8,2,0,6,48,0.09852216748768472,1,1,0,0,0,0,0
VJ-00486,2025-06-11 16:00:00,2025-06-11 18:05:05.193941550,CHF-008,VEH-005,9.0,63.6,860.0,4000,120,125,125.0865656925,860.0,1,1989.0,760.0,115.0,2864.0,Camion Liviano,5,0,BAJO,0.215,6.7580945044277305,45.0314465408805,16,2,0,6,30,0.14150943396226415,0,0,0,0,1,1,0
VJ-00487,2025-06-12 00:00:00,2025-06-12 02:13:48.702619698,CHF-006,VEH-007,4.0,57.1,714.0,5000,120,134,133.8117103283,714.0,1,1834.0,471.0,394.0,2699.0,Furgon,14,0,BAJO,0.1428,6.5722825426940075,47.26795096322242,0,3,0,6,41,0.07005253940455342,0,0,0,0,1,0,0
VJ-00488,2025-06-12 08:00:00,2025-06-12 08:54:28.626207342,CHF-010,VEH-003,10.0,40.8,3469.0,4000,75,54,54.4771034557,3469.0,1,1158.0,325.0,241.0,1724.0,Camion Mediano,-21,0,BAJO,0.86725,8.151909872940905,42.254901960784316,8,3,0,6,37,0.2450980392156863,0,1,0,0,0,0,0
VJ-00489,2025-06-12 16:00:00,2025-06-12 17:24:50.901254706,CHF-008,VEH-007,3.0,54.8,722.0,5000,105,85,84.8483542451,722.0,1,1841.0,471.0,369.0,2681.0,Furgon,-20,0,BAJO,0.1444,6.583409222158765,48.92335766423358,16,3,0,6,31,0.05474452554744526,0,0,0,1,0,1,0
VJ-00490,2025-06-13 00:00:00,2025-06-13 01:53:03.638814060,CHF-011,VEH-006,2.0,49.3,898.0,4000,105,113,113.060646901,898.0,1,1651.0,697.0,243.0,2591.0,Camion Liviano,8,0,BAJO,0.2245,6.80128303447162,52.555780933062884,0,4,0,6,36,0.04056795131845842,0,0,0,1,0,0,0
VJ-00491,2025-06-13 08:00:00,2025-06-13 09:01:02.936277408,CHF-007,VEH-003,4.0,22.4,2982.0,5000,60,61,61.0489379568,2982.0,1,796.0,611.0,118.0,1525.0,Camion Mediano,1,0,BAJO,0.5964,8.000684784514748,68.08035714285715,8,4,0,6,40,0.17857142857142858,0,0,0,0,0,0,0
VJ-00492,2025-06-13 16:00:00,2025-06-13 17:09:52.637924376,CHF-011,VEH-008,9.0,22.1,2241.0,5000,60,70,69.87729873960001,2241.0,1,767.0,675.0,347.0,1789.0,Furgon,10,0,BAJO,0.4482,7.715123603632105,77.03203659776347,16,4,0,6,37,0.4072398190045249,0,0,0,0,0,1,0
VJ-00493,2025-06-14 00:00:00,2025-06-14 01:41:37.315329798,CHF-001,VEH-004,8.0,52.4,2823.0,5000,105,102,101.6219221633,2823.0,1,1823.0,697.0,294.0,2814.0,Camion Mediano,-3,0,BAJO,0.5646,7.945909598613133,53.70229007633588,0,5,1,6,43,0.15267175572519084,0,0,0,1,0,0,0
VJ-00494,2025-06-14 08:00:00,2025-06-14 09:50:00.395224572,CHF-001,VEH-002,5.0,53.6,2393.0,5000,105,110,110.0065870762,2393.0,1,1594.0,406.0,335.0,2335.0,Camion Mediano,5,0,BAJO,0.4786,7.780720886117918,43.5634328358209,8,5,1,6,44,0.09328358208955223,0,0,0,1,0,0,0
VJ-00495,2025-06-14 16:00:00,2025-06-14 18:02:50.768611698,CHF-002,VEH-008,8.0,56.0,3147.0,6000,120,123,122.8461435283,3147.0,1,2061.0,762.0,228.0,3051.0,Furgon,3,0,BAJO,0.5245,8.054522609537294,54.482142857142854,16,5,1,6,42,0.14285714285714285,0,0,0,0,1,1,0
VJ-00496,2025-06-15 00:00:00,2025-06-15 01:28:59.988780210,CHF-007,VEH-008,8.0,38.1,2415.0,6000,75,89,88.99981300350001,2415.0,1,1266.0,519.0,291.0,2076.0,Furgon,14,0,BAJO,0.4025,7.789868559054706,54.48818897637795,0,6,1,6,41,0.2099737532808399,0,1,0,0,0,0,0
VJ-00497,2025-06-15 08:00:00,2025-06-15 09:44:31.568944499,CHF-009,VEH-001,7.0,47.9,2066.0,4000,90,105,104.52614907498334,2066.0,1,1507.0,620.0,357.0,2484.0,Camion Mediano,15,0,BAJO,0.5165,7.633853559681768,51.858037578288105,8,6,1,6,36,0.14613778705636743,0,0,1,0,0,0,0
VJ-00498,2025-06-15 16:00:00,2025-06-15 17:30:50.538246054,CHF-003,VEH-008,7.0,63.1,2638.0,5000,120,91,90.84230410090001,2638.0,1,2170.0,301.0,289.0,2760.0,Furgon,-29,0,BAJO,0.5276,7.878155336503324,43.74009508716323,16,6,1,6,27,0.1109350237717908,0,0,0,0,1,1,0
VJ-00499,2025-06-16 00:00:00,2025-06-16 00:30:00.000000000,CHF-002,VEH-008,3.0,35.8,1842.0,6000,60,30,30.0,1842.0,1,1089.0,797.0,204.0,2090.0,Furgon,-30,0,BAJO,0.307,7.519149957669823,58.37988826815643,0,0,0,6,43,0.08379888268156425,0,0,0,0,0,0,0
VJ-00500,2025-06-16 08:00:00,2025-06-16 09:33:01.885029461,CHF-011,VEH-007,4.0,44.4,1538.0,3500,75,93,93.03141715768334,1538.0,0,1451.0,440.0,299.0,2190.0,Furgon,18,1,MEDIO,0.43942857142857145,7.338888133838879,49.32432432432432,8,0,0,6,38,0.0900900900900901,1,1,0,0,0,0,0
